time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,type,horizontalError,depthError,magError,magNst,tsunami
2018-04-21T05:22:14.416Z,56.2908,-111.3415,159.13,5.41,mww,70.0,31.3,0.721,0.67,us,us700000a52,100 km ESE of Kamchatka,earthquake,1.75,1.76,0.285,42,0
2018-04-21T16:19:40.947Z,-44.2088,132.1023,3.43,5.12,mww,,127.9,2.66,0.87,us,us700000a53,off the coast of Japan,earthquake,1.02,2.52,0.103,43,0
2018-04-22T03:17:07.478Z,-12.7493,144.567,0.58,4.53,mww,69.0,,0.385,0.62,us,us700000a54,Papua New Guinea region,earthquake,3.53,5.97,0.122,41,0
2018-04-22T14:14:34.009Z,-10.2626,-126.2651,7.96,4.77,mb,77.0,76.8,0.221,0.58,us,us700000a55,Papua New Guinea region,earthquake,5.12,4.08,0.063,46,0
2018-04-23T01:12:00.540Z,-33.3238,-175.8989,232.33,6.39,mb,85.0,66.4,2.721,0.75,us,us700000a56,south of Fiji,earthquake,1.35,1.23,0.044,51,0
2018-04-23T12:09:27.070Z,33.2416,40.1796,3.63,4.92,ml,80.0,140.6,0.418,0.93,us,us700000a57,Turkey,earthquake,2.88,3.8,0.053,48,0
2018-04-23T23:06:53.601Z,47.0284,115.6099,10.78,4.84,ml,80.0,124.7,0.049,0.6,us,us700000a58,100 km ESE of Kamchatka,earthquake,11.74,4.63,0.028,48,0
2018-04-24T10:04:20.132Z,-13.5691,127.0674,4.36,4.87,mb,71.0,148.4,0.734,0.68,us,us700000a59,near the coast of Chile,earthquake,3.05,1.57,0.079,42,0
2018-04-24T21:01:46.663Z,43.4691,69.3595,4.8,4.64,md,73.0,99.8,2.564,0.39,nc,us700000a5a,Greece,earthquake,6.76,1.36,0.029,43,0
2018-04-25T07:59:13.194Z,20.02,-175.9889,18.86,4.78,ml,76.0,14.4,0.848,0.36,us,us700000a5b,near the coast of Chile,earthquake,1.45,3.18,0.067,45,0
2018-04-25T18:56:39.724Z,61.4072,146.5898,8.7,4.78,ml,80.0,31.5,0.953,0.14,us,us700000a5c,south of Fiji,earthquake,2.8,6.97,0.21,48,0
2018-04-26T05:54:06.255Z,35.2471,135.8931,18.47,4.53,mww,72.0,124.8,0.073,0.05,us,us700000a5d,Papua New Guinea region,earthquake,2.31,1.72,0.07,43,0
2018-04-26T16:51:32.786Z,26.8294,111.2266,26.58,5.38,ml,80.0,99.5,1.862,0.77,us,us700000a5e,near Vanuatu,earthquake,1.09,1.55,0.077,48,0
2018-04-27T03:48:59.317Z,35.5244,78.6625,6.13,4.82,mb,69.0,37.7,0.632,0.56,ci,us700000a5f,Tibet region,earthquake,3.21,8.32,0.095,41,0
2018-04-27T14:46:25.848Z,28.7673,-30.0256,24.99,5.54,mww,77.0,11.7,1.956,0.56,nc,us700000a60,various,earthquake,2.53,2.18,0.058,46,0
2018-04-28T01:43:52.379Z,27.564,87.6274,7.39,5.64,mb,87.0,46.8,0.794,0.81,ci,us700000a61,Tibet region,earthquake,3.84,1.51,0.029,52,0
2018-04-28T12:41:18.909Z,-2.2515,-115.058,51.27,4.64,mb,70.0,29.3,1.123,1.15,us,us700000a62,Papua New Guinea region,earthquake,3.37,10.47,0.163,42,0
2018-04-28T23:38:45.440Z,42.5906,25.2034,150.47,5.14,mb,87.0,132.7,1.336,0.63,us,us700000a63,Iran,earthquake,2.81,,0.048,52,0
2018-04-29T10:36:11.971Z,63.0641,-124.6422,156.8,4.88,mb,88.0,133.6,0.329,0.24,us,us700000a64,near Vanuatu,earthquake,1.32,3.16,0.036,52,0
2018-04-29T21:33:38.502Z,-8.324,131.3587,0.01,5.77,mb,93.0,127.9,0.522,0.62,nc,us700000a65,off the coast of Japan,earthquake,2.75,14.81,0.029,55,0
2018-04-30T08:31:05.033Z,-33.0058,-81.9436,12.25,4.65,mb,72.0,23.2,1.321,0.86,us,us700000a66,near Vanuatu,earthquake,11.63,5.88,0.134,43,0
2018-04-30T19:28:31.563Z,34.6674,76.9976,223.4,5.18,mww,89.0,28.9,2.597,0.08,us,us700000a67,Afghanistan,earthquake,1.96,10.69,0.022,53,0
2018-05-01T06:25:58.094Z,47.8548,10.1475,700.0,5.06,mww,82.0,29.0,4.883,,nc,us700000a68,Iran,earthquake,2.46,2.45,0.11,49,0
2018-05-01T17:23:24.625Z,39.0075,-16.7711,113.11,4.71,mww,83.0,46.2,1.114,0.32,us,us700000a69,Greece,earthquake,6.53,4.73,0.063,49,0
2018-05-02T04:20:51.156Z,36.4162,22.0232,48.96,4.59,mww,78.0,20.2,0.115,1.03,ci,us700000a6a,Turkey,earthquake,3.2,3.5,0.091,46,0
2018-05-02T15:18:17.687Z,-36.6552,144.8364,182.49,5.13,md,79.0,147.4,4.686,0.56,us,us700000a6b,near Vanuatu,earthquake,1.01,28.79,0.258,47,0
2018-05-03T02:15:44.218Z,0.2284,113.9782,15.39,5.31,mb,79.0,129.7,0.819,0.32,us,us700000a6c,south of Fiji,earthquake,3.33,3.66,0.02,47,0
2018-05-03T13:13:10.748Z,41.101,44.5761,141.12,4.73,mb,73.0,19.7,0.162,0.77,us,us700000a6d,central Italy,earthquake,7.17,5.65,0.121,43,0
2018-05-04T00:10:37.279Z,44.6162,-1.4877,286.03,5.12,ml,78.0,30.1,5.374,0.39,ak,us700000a6e,Turkey,earthquake,4.52,1.9,0.244,46,0
2018-05-04T11:08:03.810Z,29.686,73.2283,637.17,4.8,md,82.0,46.7,0.494,0.1,us,us700000a6f,Tibet region,earthquake,5.25,1.61,0.048,49,0
2018-05-04T22:05:30.341Z,-13.0192,-163.8008,3.62,5.25,md,93.0,118.5,1.604,0.52,us,us700000a70,near the coast of Chile,earthquake,1.12,1.42,0.032,55,0
2018-05-05T09:02:56.872Z,30.0691,73.0313,12.91,4.63,mww,74.0,110.0,0.233,1.1,us,us700000a71,northern India,earthquake,1.59,4.4,0.069,44,0
2018-05-05T20:00:23.402Z,-7.9968,-98.2652,20.91,5.83,mww,74.0,98.3,1.907,0.36,us,us700000a72,near the coast of Chile,earthquake,3.64,9.28,0.322,44,0
2018-05-06T06:57:49.933Z,34.3589,31.8261,121.21,4.7,mb,67.0,137.7,5.614,0.08,us,us700000a73,Iran,earthquake,1.5,9.28,0.108,40,0
2018-05-06T17:55:16.464Z,-4.6431,-178.4352,13.35,4.78,ml,86.0,15.1,6.305,0.28,us,us700000a74,near the coast of Chile,earthquake,5.21,1.29,0.314,51,0
2018-05-07T04:52:42.995Z,-37.8881,35.2396,7.48,4.54,mww,76.0,32.6,0.202,0.42,us,us700000a75,various,earthquake,1.77,7.33,0.052,45,0
2018-05-07T15:50:09.526Z,12.9649,-126.1533,194.27,4.57,mww,69.0,36.6,2.196,1.05,us,us700000a76,south of Fiji,earthquake,2.15,9.48,0.148,41,0
2018-05-08T02:47:36.057Z,34.4329,28.7486,7.36,4.94,ml,80.0,18.4,1.637,0.07,ak,us700000a77,Iran,earthquake,1.13,7.59,0.052,48,0
2018-05-08T13:45:02.587Z,37.2805,66.7802,168.36,4.69,ml,71.0,96.6,2.425,0.5,us,us700000a78,Turkey,earthquake,2.67,1.1,0.093,42,0
2018-05-09T00:42:29.118Z,31.971,152.2507,169.04,5.58,mww,85.0,39.4,0.608,0.2,ak,us700000a79,near Vanuatu,earthquake,1.89,5.89,0.255,51,0
2018-05-09T11:39:55.649Z,7.1048,-176.5629,19.77,4.51,mb,72.0,77.6,0.771,0.74,us,us700000a7a,near the coast of Chile,earthquake,1.1,2.86,0.029,43,0
2018-05-09T22:37:22.180Z,29.6521,86.746,1.51,4.79,mww,82.0,106.0,0.627,,us,us700000a7b,Nepal region,earthquake,1.43,6.21,0.055,49,0
2018-05-10T09:34:48.711Z,17.4294,139.5758,102.55,4.75,mww,85.0,93.4,2.182,0.72,us,us700000a7c,100 km ESE of Kamchatka,earthquake,2.49,3.46,0.064,51,0
2018-05-10T20:32:15.241Z,-44.8277,-84.8682,26.12,4.51,mb,81.0,50.6,2.484,0.65,us,us700000a7d,near Vanuatu,earthquake,2.26,5.43,0.026,48,0
2018-05-11T07:29:41.772Z,44.2205,117.2415,21.69,4.58,mww,78.0,68.0,0.43,0.25,us,us700000a7e,various,earthquake,6.92,2.28,,46,0
2018-05-11T18:27:08.303Z,36.1891,82.0508,28.92,4.82,mww,68.0,57.6,1.276,0.47,us,us700000a7f,Afghanistan,earthquake,2.08,1.63,0.027,40,0
2018-05-12T05:24:34.834Z,-20.3025,131.6703,0.55,4.91,mb,79.0,129.3,0.202,0.61,ak,us700000a80,south of Fiji,earthquake,2.61,11.19,0.055,47,0
2018-05-12T16:22:01.365Z,38.5188,9.7666,8.9,4.81,mww,80.0,68.8,0.02,1.02,us,us700000a81,Iran,earthquake,2.58,6.07,0.023,48,0
2018-05-13T03:19:27.895Z,-32.9683,122.1018,377.46,4.95,mww,82.0,18.6,1.413,0.23,us,us700000a82,100 km ESE of Kamchatka,earthquake,3.74,12.5,0.024,49,0
2018-05-13T14:16:54.426Z,53.966,-31.6536,4.95,5.04,mww,84.0,96.7,2.751,0.37,us,us700000a83,various,earthquake,7.99,7.58,0.047,50,0
2018-05-14T01:14:20.957Z,33.2925,79.8174,7.95,4.51,ml,76.0,37.7,3.556,0.68,ci,us700000a84,Afghanistan,earthquake,4.37,2.04,0.068,45,0
2018-05-14T12:11:47.488Z,18.1397,-25.6292,0.6,4.87,mb,74.0,57.4,1.453,0.98,ak,us700000a85,various,earthquake,6.47,5.82,0.071,44,0
2018-05-14T23:09:14.019Z,-42.4604,-71.4143,26.82,6.49,md,102.0,55.9,2.481,0.4,us,us700000a86,near the coast of Chile,earthquake,1.62,4.29,0.063,61,0
2018-05-15T10:06:40.550Z,40.9131,47.9524,17.78,4.94,ml,84.0,20.1,,1.27,us,us700000a87,Iran,earthquake,6.49,2.3,0.092,50,0
2018-05-15T21:04:07.080Z,-15.3136,130.1451,5.43,5.18,mb,81.0,143.1,3.123,0.41,ci,us700000a88,near the coast of Chile,earthquake,4.61,9.04,0.265,48,0
2018-05-16T08:01:33.611Z,8.002,-80.6885,6.77,4.72,mb,65.0,86.6,2.236,0.26,ci,us700000a89,south of Fiji,earthquake,2.05,7.05,0.081,39,0
2018-05-16T18:59:00.142Z,29.8647,61.4996,25.93,5.39,mb,82.0,31.9,,0.49,us,us700000a8a,Nepal region,earthquake,7.77,1.55,0.031,49,0
2018-05-17T05:56:26.673Z,5.7899,151.637,11.35,5.39,mww,68.0,87.8,1.364,0.35,us,us700000a8b,near Vanuatu,earthquake,4.28,4.38,0.134,40,0
2018-05-17T16:53:53.204Z,39.2159,38.3948,274.15,4.94,md,89.0,73.2,0.079,0.64,us,us700000a8c,Greece,earthquake,2.89,6.85,0.331,53,0
2018-05-18T03:51:19.734Z,9.3476,-33.6624,7.46,6.74,mb,92.0,58.3,0.238,0.85,ak,us700000a8d,various,earthquake,4.66,1.7,0.042,55,1
2018-05-18T14:48:46.265Z,-5.2565,102.6716,9.35,4.58,mb,80.0,76.1,4.396,0.83,us,us700000a8e,Papua New Guinea region,earthquake,1.02,20.21,0.042,48,0
2018-05-19T01:46:12.796Z,52.0151,110.646,5.27,4.51,ml,64.0,103.7,0.015,0.83,ci,us700000a8f,off the coast of Japan,earthquake,2.17,4.71,0.049,38,0
2018-05-19T12:43:39.327Z,27.0084,73.8873,6.68,5.38,mb,70.0,37.9,0.341,0.49,nc,us700000a90,northern India,earthquake,5.5,8.91,0.025,42,0
2018-05-19T23:41:05.858Z,-14.157,-0.6922,28.11,5.49,ml,91.0,85.3,0.224,0.63,us,us700000a91,various,earthquake,6.88,4.16,0.184,54,0
2018-05-20T10:38:32.389Z,36.4466,99.8151,117.01,4.58,mb,,123.8,1.8,0.14,ak,us700000a92,Afghanistan,earthquake,5.83,2.48,0.068,48,0
2018-05-20T21:35:58.919Z,43.1648,32.8376,29.92,4.69,mb,72.0,41.1,0.168,0.29,ak,us700000a93,Greece,earthquake,4.94,8.22,0.169,43,0
2018-05-21T08:33:25.450Z,33.3942,-78.1904,171.84,4.51,mb,78.0,82.2,0.031,0.89,ci,us700000a94,near the coast of Chile,earthquake,3.06,3.37,0.118,46,0
2018-05-21T19:30:51.981Z,50.7596,158.442,14.82,4.71,mww,76.0,145.2,3.999,0.54,us,us700000a95,south of Fiji,earthquake,1.63,4.5,0.032,45,0
2018-05-22T06:28:18.512Z,40.4933,31.766,10.02,5.39,mb,83.0,122.1,3.093,0.58,us,us700000a96,Greece,earthquake,1.35,4.43,0.099,49,0
2018-05-22T17:25:45.043Z,14.1234,144.9415,0.31,4.94,mb,87.0,93.0,0.666,0.71,us,us700000a97,near Vanuatu,earthquake,8.73,1.24,0.146,52,0
2018-05-23T04:23:11.573Z,45.1167,-24.6779,21.1,4.76,mww,78.0,114.9,0.159,0.04,us,us700000a98,various,earthquake,1.71,2.66,0.025,46,0
2018-05-23T15:20:38.104Z,-11.7712,-129.8201,20.77,4.78,mb,64.0,83.6,1.701,0.69,us,us700000a99,off the coast of Japan,earthquake,1.84,2.62,0.075,38,0
2018-05-24T02:18:04.635Z,35.472,171.2458,1.25,4.5,mww,78.0,148.1,3.22,0.46,us,us700000a9a,south of Fiji,earthquake,4.84,1.18,0.186,46,0
2018-05-24T13:15:31.166Z,32.6283,93.5654,2.86,4.71,mb,88.0,33.7,5.513,0.84,us,us700000a9b,northern India,earthquake,5.23,1.44,0.425,52,0
2018-05-25T00:12:57.697Z,27.1464,101.2719,43.14,5.12,md,81.0,110.7,0.209,0.57,us,us700000a9c,northern India,earthquake,2.57,4.39,0.14,48,0
2018-05-25T11:10:24.228Z,36.238,-21.0667,10.04,6.69,mb,99.0,10.8,1.375,0.31,us,us700000a9d,Greece,earthquake,1.23,2.55,0.057,59,1
2018-05-25T22:07:50.758Z,-16.2183,-56.3233,23.44,5.63,mb,77.0,27.6,0.845,0.52,us,us700000a9e,various,earthquake,2.99,3.79,0.053,46,0
2018-05-26T09:05:17.289Z,59.2397,-58.9631,9.93,4.51,mww,65.0,111.1,0.256,0.23,us,us700000a9f,various,earthquake,6.03,3.64,0.108,39,0
2018-05-26T20:02:43.820Z,-29.234,-52.5873,224.17,5.87,mb,76.0,116.3,2.475,0.99,us,us700000aa0,various,earthquake,7.41,5.25,0.291,45,0
2018-05-27T07:00:10.351Z,36.209,-28.5679,103.44,5.42,mb,78.0,15.5,2.286,0.71,ak,us700000aa1,various,earthquake,4.15,8.58,0.046,46,0
2018-05-27T17:57:36.882Z,33.5338,86.3004,1.95,5.41,mww,73.0,56.7,5.014,0.93,ci,us700000aa2,northern India,earthquake,4.46,2.03,0.046,43,0
2018-05-28T04:55:03.412Z,36.7747,-6.1881,15.8,4.87,mb,70.0,26.5,0.134,0.86,us,us700000aa3,Turkey,earthquake,1.07,,0.092,42,0
2018-05-28T15:52:29.943Z,7.715,148.0313,12.71,4.8,mb,74.0,134.6,0.409,0.37,us,us700000aa4,near Vanuatu,earthquake,1.72,4.26,0.106,44,0
2018-05-29T02:49:56.474Z,12.3648,130.4822,239.72,4.72,mww,76.0,73.5,2.637,0.65,us,us700000aa5,near the coast of Chile,earthquake,5.12,6.41,0.296,45,0
2018-05-29T13:47:23.005Z,36.727,-79.2636,13.96,4.54,mww,69.0,72.0,0.755,0.71,us,us700000aa6,near the coast of Chile,earthquake,3.27,2.93,0.059,41,0
2018-05-30T00:44:49.536Z,3.8576,-131.429,283.9,4.66,mb,77.0,125.3,0.969,0.81,us,us700000aa7,near the coast of Chile,earthquake,3.65,2.23,0.076,46,0
2018-05-30T11:42:16.067Z,1.5978,124.9215,4.23,4.67,mb,86.0,107.4,1.418,0.81,us,us700000aa8,Papua New Guinea region,earthquake,5.99,5.5,0.064,51,0
2018-05-30T22:39:42.597Z,42.8148,148.9015,17.82,4.9,mb,76.0,139.1,0.788,0.46,ak,us700000aa9,near Vanuatu,earthquake,4.32,5.36,0.152,45,0
2018-05-31T09:37:09.128Z,26.0068,74.8056,320.47,5.33,mww,86.0,141.4,0.054,0.79,us,us700000aaa,various,earthquake,2.63,6.66,0.064,51,0
2018-05-31T20:34:35.659Z,37.0168,96.2108,23.11,4.89,mb,77.0,53.8,1.389,0.7,ak,us700000aab,northern India,earthquake,11.95,3.75,0.077,46,0
2018-06-01T07:32:02.190Z,22.7774,158.2234,3.3,4.54,ml,89.0,100.8,,0.33,nc,us700000aac,near the coast of Chile,earthquake,1.83,1.31,0.065,53,0
2018-06-01T18:29:28.721Z,-39.3801,136.407,0.05,6.4,mb,101.0,85.9,5.204,0.42,us,us700000aad,off the coast of Japan,earthquake,2.25,4.55,0.023,60,0
2018-06-02T05:26:55.251Z,31.1459,82.6457,14.02,6.22,md,98.0,93.4,1.758,0.78,us,us700000aae,Nepal region,earthquake,4.3,2.51,0.098,58,0
2018-06-02T16:24:21.782Z,32.8703,91.7363,7.63,5.42,mb,86.0,97.5,2.755,0.57,ci,us700000aaf,Afghanistan,earthquake,1.79,25.61,0.07,51,0
2018-06-03T03:21:48.313Z,-24.5554,-67.9661,266.27,7.35,mb,103.0,18.4,4.632,0.57,us,us700000ab0,various,earthquake,2.44,4.48,0.034,61,0
2018-06-03T14:19:14.844Z,-4.1198,-90.6869,24.09,4.97,mww,79.0,135.3,0.098,0.39,ci,us700000ab1,various,earthquake,4.53,3.33,0.112,47,0
2018-06-04T01:16:41.375Z,-59.479,-170.4393,7.76,6.47,ml,92.0,29.6,0.241,0.92,ci,us700000ab2,various,earthquake,2.24,6.74,0.137,55,0
2018-06-04T12:14:07.905Z,-2.1554,166.8571,31.9,4.55,mww,79.0,69.4,2.476,1.0,us,us700000ab3,near the coast of Chile,earthquake,1.18,16.29,0.092,47,0
2018-06-04T23:11:34.436Z,-11.0549,160.3783,10.81,4.77,mb,80.0,50.9,3.242,0.42,ci,us700000ab4,near the coast of Chile,earthquake,3.46,3.72,0.049,48,0
2018-06-05T10:09:00.967Z,29.011,70.3492,13.33,4.65,md,77.0,87.5,0.007,0.84,ci,us700000ab5,Tibet region,earthquake,5.41,2.61,0.096,46,0
2018-06-05T21:06:27.498Z,-34.9012,-164.5884,23.57,4.63,mww,91.0,144.6,4.357,0.79,us,us700000ab6,south of Fiji,earthquake,5.07,3.63,0.053,54,0
2018-06-06T08:03:54.029Z,35.2439,88.0375,33.91,4.59,mb,76.0,67.7,0.909,0.44,nc,us700000ab7,northern India,earthquake,3.91,5.73,0.036,45,0
2018-06-06T19:01:20.560Z,18.4809,155.5393,17.22,5.08,mb,78.0,94.4,0.932,0.44,us,us700000ab8,Papua New Guinea region,earthquake,5.35,5.47,0.03,46,0
2018-06-07T05:58:47.090Z,32.7088,84.0899,193.36,5.41,mww,82.0,29.8,3.165,0.81,ak,us700000ab9,Nepal region,earthquake,1.67,6.47,0.039,49,0
2018-06-07T16:56:13.621Z,-25.3802,124.4694,188.43,5.02,md,64.0,74.8,,0.08,us,us700000aba,Papua New Guinea region,earthquake,4.97,4.87,0.302,38,0
2018-06-08T03:53:40.152Z,60.9648,123.0318,700.0,4.6,ml,73.0,138.2,1.314,0.04,us,us700000abb,south of Fiji,earthquake,1.15,13.35,0.054,43,0
2018-06-08T14:51:06.683Z,35.1355,17.8784,10.48,5.5,mww,76.0,140.5,0.61,0.98,ak,us700000abc,Iran,earthquake,5.04,2.82,0.122,45,0
2018-06-09T01:48:33.214Z,-28.3202,-2.7372,137.92,5.11,mb,84.0,86.5,0.181,0.61,us,us700000abd,various,earthquake,1.16,1.0,0.164,50,0
2018-06-09T12:45:59.744Z,26.9299,122.13,11.71,4.79,md,71.0,117.6,0.666,0.73,ak,us700000abe,south of Fiji,earthquake,5.43,1.65,0.103,42,0
2018-06-09T23:43:26.275Z,14.6364,-28.7424,6.1,5.17,mww,80.0,10.5,0.285,1.34,us,us700000abf,various,earthquake,7.49,1.18,0.091,48,0
2018-06-10T10:40:52.806Z,30.0574,87.8903,22.15,4.68,mww,83.0,84.4,1.104,0.67,nc,us700000ac0,Nepal region,earthquake,6.3,1.66,0.063,49,0
2018-06-10T21:38:19.337Z,28.0304,103.5916,12.13,4.75,mb,90.0,112.5,1.132,0.73,us,us700000ac1,Afghanistan,earthquake,2.29,1.97,0.043,54,0
2018-06-11T08:35:45.868Z,28.8194,84.071,21.64,6.0,mww,84.0,56.2,0.863,0.54,us,us700000ac2,Afghanistan,earthquake,12.08,2.27,0.249,50,0
2018-06-11T19:33:12.399Z,35.32,24.002,0.36,4.71,mww,68.0,136.2,0.286,0.47,us,us700000ac3,central Italy,earthquake,3.19,1.1,0.111,40,0
2018-06-12T06:30:38.929Z,-33.0183,-118.6159,31.38,4.88,md,67.0,119.1,0.19,0.25,ci,us700000ac4,100 km ESE of Kamchatka,earthquake,2.43,2.32,0.035,40,0
2018-06-12T17:28:05.460Z,5.5425,-123.2712,5.56,5.83,ml,78.0,117.8,0.166,0.78,ci,us700000ac5,near the coast of Chile,earthquake,3.62,1.64,0.157,46,0
2018-06-13T04:25:31.991Z,31.2329,-28.9422,10.51,5.24,md,85.0,13.0,0.178,0.64,ak,us700000ac6,various,earthquake,2.09,1.36,0.03,51,0
2018-06-13T15:22:58.522Z,31.2305,66.6709,105.3,4.54,mb,81.0,35.7,0.524,0.32,us,us700000ac7,Nepal region,earthquake,1.59,4.48,0.093,48,0
2018-06-14T02:20:25.053Z,27.0485,143.2465,2.39,4.6,mww,70.0,109.9,0.003,0.89,us,us700000ac8,south of Fiji,earthquake,1.54,1.86,0.026,42,0
2018-06-14T13:17:51.583Z,44.5273,57.6498,12.54,4.5,mb,76.0,88.6,0.096,0.45,us,us700000ac9,Iran,earthquake,1.56,1.34,0.085,45,0
2018-06-15T00:15:18.114Z,25.8761,-120.8556,18.91,5.1,mww,69.0,91.0,0.954,0.63,us,us700000aca,near the coast of Chile,earthquake,1.78,1.79,0.098,41,0
2018-06-15T11:12:44.645Z,34.6255,-99.0761,19.77,4.86,mww,83.0,12.1,0.303,0.77,us,us700000acb,off the coast of Japan,earthquake,7.53,9.1,0.09,49,0
2018-06-15T22:10:11.176Z,-5.8022,-82.875,21.09,4.59,ml,68.0,71.9,0.459,0.67,us,us700000acc,Papua New Guinea region,earthquake,2.56,4.02,0.078,40,0
2018-06-16T09:07:37.707Z,52.7957,-70.545,2.57,6.4,mb,86.0,120.1,0.654,0.55,us,us700000acd,off the coast of Japan,earthquake,1.0,4.06,0.048,51,0
2018-06-16T20:05:04.238Z,20.5272,127.9752,141.0,4.95,mb,75.0,102.9,0.061,0.2,us,us700000ace,south of Fiji,earthquake,2.09,2.27,0.03,45,0
2018-06-17T07:02:30.768Z,-9.8972,-68.1633,563.89,4.67,mb,73.0,90.1,0.373,0.68,us,us700000acf,near Vanuatu,earthquake,17.64,3.9,0.118,43,0
2018-06-17T17:59:57.299Z,36.9019,5.8001,6.05,4.92,mb,79.0,107.5,2.249,0.9,ci,us700000ad0,central Italy,earthquake,5.0,6.33,0.037,47,0
2018-06-18T04:57:23.830Z,1.3789,-117.2481,1.78,5.18,mb,73.0,129.1,0.625,0.26,us,us700000ad1,near the coast of Chile,earthquake,3.1,4.63,0.068,43,0
2018-06-18T15:54:50.361Z,-37.0352,147.9485,23.11,4.55,mb,73.0,128.9,0.309,,us,us700000ad2,Papua New Guinea region,earthquake,1.41,4.08,0.153,43,0
2018-06-19T02:52:16.892Z,1.774,-87.3078,29.37,4.69,mww,78.0,73.8,0.33,1.05,us,us700000ad3,south of Fiji,earthquake,2.82,2.81,0.113,46,0
2018-06-19T13:49:43.422Z,20.7106,-97.09,2.53,5.49,mb,87.0,53.1,6.273,0.31,us,us700000ad4,near Vanuatu,earthquake,4.06,4.98,0.226,52,0
2018-06-20T00:47:09.953Z,-7.0003,-95.1917,10.57,4.87,ml,68.0,61.3,0.241,0.44,us,us700000ad5,Papua New Guinea region,earthquake,8.53,8.78,0.134,40,0
2018-06-20T11:44:36.484Z,14.6549,-162.5324,11.61,4.97,mww,79.0,83.0,3.537,0.51,us,us700000ad6,near Vanuatu,earthquake,3.03,1.85,0.301,47,0
2018-06-20T22:42:03.015Z,1.9603,137.425,34.43,4.84,mww,76.0,22.5,0.126,0.85,us,us700000ad7,near Vanuatu,earthquake,3.38,7.95,0.044,45,0
2018-06-21T09:39:29.546Z,32.9883,80.3424,7.63,4.53,md,79.0,92.7,3.112,0.18,us,us700000ad8,Nepal region,earthquake,3.52,3.65,0.024,47,0
2018-06-21T20:36:56.077Z,-6.0905,-67.4327,304.31,4.61,mb,66.0,,1.061,0.52,us,us700000ad9,near Vanuatu,earthquake,10.03,16.5,0.028,39,0
2018-06-22T07:34:22.607Z,29.8432,171.4186,7.22,4.85,ml,83.0,116.3,1.407,0.26,ak,us700000ada,100 km ESE of Kamchatka,earthquake,2.24,2.21,0.043,49,0
2018-06-22T18:31:49.138Z,46.3107,134.1861,10.74,4.64,mww,76.0,48.4,0.423,1.22,us,us700000adb,off the coast of Japan,earthquake,6.91,1.41,0.025,45,0
2018-06-23T05:29:15.669Z,-25.8854,-168.2156,8.55,4.53,mww,79.0,19.3,,0.42,ak,us700000adc,100 km ESE of Kamchatka,earthquake,2.69,1.7,0.051,47,0
2018-06-23T16:26:42.200Z,33.2045,85.6286,11.98,5.61,mb,84.0,135.2,1.327,0.31,us,us700000add,Afghanistan,earthquake,5.05,1.08,0.212,50,0
2018-06-24T03:24:08.731Z,0.7892,-86.4412,2.03,6.88,mww,95.0,19.5,1.689,0.39,us,us700000ade,south of Fiji,earthquake,2.98,2.82,,57,1
2018-06-24T14:21:35.261Z,24.5693,141.9051,13.02,5.45,mb,65.0,139.8,1.22,0.55,nc,us700000adf,near Vanuatu,earthquake,3.42,2.54,0.189,39,0
2018-06-25T01:19:01.792Z,-2.2599,143.4749,6.41,5.65,mb,85.0,79.6,0.201,0.65,us,us700000ae0,100 km ESE of Kamchatka,earthquake,2.2,5.07,0.059,51,0
2018-06-25T12:16:28.323Z,31.2125,61.8769,11.36,4.67,mww,84.0,17.9,2.714,0.81,us,us700000ae1,Greece,earthquake,2.61,1.71,0.078,50,0
2018-06-25T23:13:54.854Z,50.0166,165.8861,9.85,6.44,mb,77.0,27.6,0.304,0.36,ci,us700000ae2,Papua New Guinea region,earthquake,3.24,6.72,0.211,46,0
2018-06-26T10:11:21.385Z,36.3468,59.7577,64.06,4.63,mww,80.0,84.6,0.518,0.37,us,us700000ae3,central Italy,earthquake,3.78,2.56,0.088,48,0
2018-06-26T21:08:47.915Z,-5.7393,148.8504,3.76,6.31,mww,92.0,12.2,1.661,0.02,us,us700000ae4,near the coast of Chile,earthquake,2.39,9.36,0.033,55,0
2018-06-27T08:06:14.446Z,28.1609,-114.1049,16.26,7.66,mww,101.0,138.1,0.147,0.28,nc,us700000ae5,near the coast of Chile,earthquake,6.39,1.81,0.065,60,1
2018-06-27T19:03:40.977Z,34.1319,7.4433,11.03,5.25,mb,84.0,121.5,4.064,0.42,us,us700000ae6,Greece,earthquake,4.81,7.39,0.188,50,0
2018-06-28T06:01:07.508Z,32.6511,80.7674,46.05,6.88,mww,95.0,80.6,0.199,1.06,us,us700000ae7,Afghanistan,earthquake,2.8,1.82,0.027,57,1
2018-06-28T16:58:34.039Z,35.7217,18.7804,210.2,5.01,ml,79.0,139.7,1.65,0.62,us,us700000ae8,Iran,earthquake,4.98,1.08,0.154,47,0
2018-06-29T03:56:00.570Z,-38.0741,-93.8168,261.64,4.68,mww,73.0,46.4,1.512,0.5,us,us700000ae9,off the coast of Japan,earthquake,1.02,1.24,0.154,43,0
2018-06-29T14:53:27.100Z,-3.1948,132.1801,0.09,4.84,mww,80.0,129.5,1.796,1.06,us,us700000aea,Papua New Guinea region,earthquake,3.7,7.76,,48,0
